AverageSpend,WaitTime,ServiceRating,satisfaction,satisfaction_category,ServiceQuality_Impact,WaitTime_Impact
112.2640430339068,7.106446144683574,2,3.3421795329758592,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
112.1108033539408,15.577277633501811,5,3.3386725504739334,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
112.00754119239576,2.328375335155366,4,3.3363038175650894,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.493688587641,34.26930697531454,3,3.334141761821241,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.82092400856784,44.91003063877648,4,3.33201144057498,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.78347325804212,40.44596006646989,2,3.3311482092084366,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.06469580573008,26.85329752059372,4,3.325887432252225,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.51378428316372,42.3568964456351,2,3.3249133830977655,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.4382418855527,41.81774182164809,4,3.3231609805129465,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.45018335617762,36.27351364352775,4,3.3217016462316216,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.30103932810398,13.028538970949516,4,3.319971346963406,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
111.1392572667732,0.0964663263862952,4,3.3161986884777788,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.78412039052334,31.203962882182555,2,3.307871456545704,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.75990004240232,59.17656991942608,4,3.307301186754958,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.14738808998628,23.051373964925585,4,3.3038086739059405,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.46823367353603,51.88045723369178,4,3.3004094449411303,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.44858911460337,46.09532347651927,5,3.2999436158521114,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.43776733822972,15.94594752425378,4,3.299686909870454,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
110.0395620703283,41.89326327039807,5,3.2901952855415946,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.89726803693182,48.82303356093636,3,3.2867813689366305,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.80997679318747,46.91778463630005,2,3.2846811098354247,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.96508009936797,35.16756189705207,4,3.282358133088249,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.34987471693049,22.345125580758967,4,3.2773456273448103,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.40101691727143,4.66146300495746,2,3.27477898561549,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.35700929919888,38.17701864704944,1,3.2737071368313435,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.31002140161782,14.908632082900697,1,3.272561316945056,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
109.22594621017964,15.458141450336988,2,3.2705075116730584,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.85875121985175,32.80896004960336,3,3.2703982694723823,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.9414466831452,41.90879255228448,3,3.2635227846950103,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.71032736237072,12.444720719025636,2,3.2578077463739037,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.52754527411372,6.811708129514522,3,3.253261166708039,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.43207100271142,38.92803249244071,2,3.2508766661799737,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.35474425587851,29.69109418155144,2,3.2489404737666536,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.20498905445945,37.82919953206408,2,3.248577736630086,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.12230272614114,21.880443002906635,4,3.244560511467405,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.5666365194598,23.17086146506784,4,3.242103271583418,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.99912356636948,28.04575955086089,5,3.2420199215815018,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
108.03756126967826,42.37953309780702,1,3.240951232814722,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.68321200719404,46.29388290310728,3,3.2319327654298124,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.65159384535129,41.18056022078143,3,3.2311231274117116,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.4876945452272,56.33307207863437,4,3.2269129215153765,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.2241606835784,28.69925920579299,3,3.2200956536335577,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
107.04675313249037,31.50171780274142,1,3.2158453316366673,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.786324714051,27.603462337374417,3,3.214278384942104,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.80482407459486,46.68516143138832,1,3.2091220012908286,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.79777481950956,51.11875481207365,4,3.208936164524212,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.73340403514884,43.68854346597047,5,3.207237049233689,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.69377117040008,48.68262293174676,3,3.2061889875632823,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.54098780016876,46.86417834634448,1,3.2021348744245697,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.48037379692173,12.067054979962306,2,3.2005203064651804,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
105.27480607092583,35.21888417521433,5,3.2001072755026505,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
106.23404431167458,37.82000571825486,2,3.198119325211214,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
105.37534272764128,37.70263345380544,4,3.1751922226180302,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
105.43061829329368,30.295858293167164,2,3.171969057359261,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
105.3237203428924,17.525024114690993,3,3.1689956676049245,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
105.25267952012524,49.61413873476916,3,3.1670125306586625,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
104.92829757860122,2.381627888336728,2,3.1578833655414114,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
104.79813645627075,46.85168323676472,5,3.1541853157418482,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
104.45467983072508,47.59745289789018,2,3.144327857925898,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
104.1947909021734,8.83355005264687,4,3.136769853622266,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
104.06862764919305,13.340784055258368,5,3.133069051365763,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.994845851186,5.155574228242001,5,3.1308949577433536,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.59213625937458,29.888212993312614,3,3.1188972852024253,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.53424056625164,38.37096866962934,1,3.1186115453841716,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.5440107097199,53.6731985008436,4,3.1174483227921876,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.53580719837778,49.83720854783572,4,3.1172010015966927,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.42172019434534,16.607189729104583,5,3.1137514379523896,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.34738992325772,10.882510633252776,1,3.1114937968646976,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.30990016091756,8.87116140197396,4,3.1103520406691887,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.23041540147388,40.22291061310467,5,3.1079244402764434,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.19327152292362,58.979737540222914,3,3.106786774744665,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.16731540273906,28.69861122678149,2,3.1066910960692775,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.06734859412492,31.91789665995008,4,3.104952543612238,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
103.03251230199324,59.7438560983998,5,3.101838938669644,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.93413723699928,11.286814284368544,1,3.098791666163602,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.84897436751812,49.34054766558948,4,3.096141517870626,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.82772239309166,21.005649829598102,1,3.0957573991389733,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.79698832119564,59.19240224689106,3,3.0945181899672387,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.77651038492615,10.050039659546728,4,3.093877568475033,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.63996746740672,42.27810518380429,2,3.0895889214941348,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.40459269444337,36.585997874836096,5,3.0891915110116277,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.41190878779842,55.49955813705719,5,3.0823583638798095,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
102.2686783748412,22.528492453967345,2,3.080919462832575,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.92778961480172,31.68283320740743,4,3.0676452004525103,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.85457011450066,49.58527466532161,3,3.0643173992887935,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.80423858473684,19.63503246971268,3,3.0626612763590244,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.66957851467669,10.465248089509542,5,3.058207722078962,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.46681786979453,28.99944668357378,2,3.0515678756825952,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.38605660593716,4.410357104436935,3,3.048720718031906,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.31205300968622,55.700436575943,3,3.046219307263498,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.25643115538126,0.0396432409164937,2,3.044332234717062,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.21551005768644,55.7901751918313,4,3.042940053414673,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.10929866972629,55.48481861718998,5,3.039311216364398,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
101.0633329895042,15.80819149516407,5,3.0377337862085128,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.85408378218844,36.19978464010737,4,3.033968909660697,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.73909183234257,26.814592015073163,1,3.028382726827762,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.67484317094996,9.256491875117415,3,3.024229564924741,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.5750393197362,15.325780615077756,4,3.020709325328359,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.3827598355537,13.5246748178942,5,3.0138666762507307,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.32003300321723,57.81199643231582,4,3.0116168522752234,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.1519807030905,34.73797166387229,3,3.0066963977968872,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.07811967144862,28.21399203256538,4,3.002895555366292,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.05489703211109,7.412754152631473,2,3.002009384400732,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.05480966900512,48.438155924040856,5,3.0020061922247887,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.04558470088456,33.408149084792534,5,3.0018100554577205,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
100.02876406197916,10.96746060047673,5,3.0010537183292634,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.96576649996032,46.85114685599076,5,2.9970382423295336,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.91417892010874,39.06641037340697,2,2.9925578470299463,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.86377756304724,52.30079705138928,4,2.988275025622096,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.82419512699364,54.10088729398429,3,2.984898114604512,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.7227547310138,36.45626302447613,3,2.973420040627544,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.50965851472,28.26745596902168,3,2.957566545996812,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.4738874219653,47.66021794710802,5,2.955583257461711,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.39129786053547,40.292501697393085,2,2.9488171922423927,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
99.32005905667324,25.240344312380223,4,2.9287058572000166,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.72512019701442,12.029118622709316,4,2.8961406604367315,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.69265423337234,2.4765144561068952,5,2.8936559878243764,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.60796083049556,16.26886944638269,5,2.887208740995979,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.58966675519244,15.928013050041978,3,2.88582260825836,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.53907642583064,15.49278600639335,5,2.8820013139908736,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.34962582852648,58.77803832900975,4,2.867844476843256,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.29820750908524,54.57348704027227,1,2.8640432264041715,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.47489848118208,26.309563699846667,3,2.8612988565052007,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
98.18515108597892,32.272139786078775,4,2.8496607089009376,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.79145196200804,2.886074056807741,1,2.827478268450893,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.63976566794648,20.6389668743143,3,2.816599245737302,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.49051788395631,38.7787977637783,4,2.8046565054252515,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.44719965202216,40.69330900769844,1,2.8035239124681723,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.32401176515864,6.592300228953132,5,2.7951169107072977,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.29090533691924,28.226622754531952,4,2.7881164374398537,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.69569406882944,34.665391271315336,5,2.780728631227555,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.05566399093466,31.432155526206515,4,2.774101284938475,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.93821460831413,31.76845419347271,5,2.764214802912946,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.8546919842176,2.310168906525132,3,2.7638449176645006,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.5038811162247,25.24771261569699,1,2.762713559163998,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.74964613308248,45.734123724650274,4,2.7570036519225205,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
97.28416134403123,34.34458888181486,5,2.754361125618382,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.58580041397435,48.055300292699705,1,2.74644403376764,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.50257449527564,9.352367378835345,1,2.74113113615579,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.42774727964704,44.854573046000624,4,2.736383167825687,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.35249578197858,48.40492032671912,3,2.7316354291397733,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
96.1167713076355,1.969663339501737,3,2.716935938506072,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
95.93705690992311,54.21689202135904,2,2.7059007164591917,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
95.55532559707176,44.7063180825063,2,2.6829336000090698,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
95.54284391700442,52.39029178657072,4,2.6821931734946225,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
95.51043192932784,18.19457796825285,3,2.680273510733394,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
95.18573821315036,15.318195445575762,4,2.6612815485101726,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.85065795424684,15.609551233784272,5,2.642121702644762,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
95.36953646001818,26.54274457938737,5,2.6403923969690912,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.66282516892107,16.03935288753519,3,2.631568734807178,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.62495634213045,48.66942298399077,3,2.629457011915632,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.60947943642776,12.8756513143996,3,2.628595468819041,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.53822338134528,1.8882545471534475,3,2.624640162974699,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.40713162744215,50.88045048774508,3,2.6174112953176367,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.4044184389143,29.12231099560496,1,2.617262328367003,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.30075920445586,9.228264318341497,2,2.611590398508642,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.2706973207178,54.04730785579164,2,2.6099525462655326,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.1276704628134,10.174872817477358,3,2.602202875501014,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.0945725240213,6.169316915476754,1,2.6004195016045757,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.08404036514948,5.132718975246333,3,2.599852790622071,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.91517770749668,54.39146588408843,4,2.590817574399956,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.03506036450229,37.507118850162726,5,2.5817592762915194,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.71719522378608,31.16293629448801,1,2.5803441000913185,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.709085752126,44.33416927696289,2,2.5799178094664885,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.68449205259266,6.627008112003924,2,2.5786262816417342,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.46414651329052,44.318042204901545,1,2.5671404142469982,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.38301252921678,29.57906331621641,1,2.5629493250357633,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.35382848073952,47.0827503490952,2,2.561446725924547,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
94.72613669834728,34.80458917481756,5,2.5587515567242396,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.24411341726828,8.670381919938613,4,2.555820985981273,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.85100276828096,17.195111134940774,3,2.5359569162450892,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.78309015073508,0.1627715578824262,3,2.532570454655291,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.73557675602277,10.364436693870385,1,2.5302089310391276,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.73045669794752,2.4572697126022147,2,2.529954830296891,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.7134274947312,15.75784483056066,3,2.529110223726414,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.70556798390324,14.2377460032735,4,2.5287206842839756,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.59637102402418,18.720524373492697,4,2.523326301912467,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
93.23870007187595,23.49591235660169,3,2.51741389374809,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.4353614843432,38.74176974145607,1,2.5154319173966178,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.41380976638852,10.86918091504917,2,2.5143805398478065,Medium,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.090775226451,20.13890505167676,3,2.4987685657967367,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.0893518095621,38.4293267237995,3,2.4987003733121402,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.14640869214098,22.21527652785805,3,2.4921151156564254,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
92.34242103351995,27.241392164311616,5,2.49078663487843,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
91.85956834310382,41.66532720338016,4,2.4877592944965343,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
91.61688453456838,59.7036193915641,3,2.476346120982207,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
92.162034925217,26.772777171399618,3,2.470762687591333,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
91.29013239461976,21.49629336602221,4,2.4612017899397,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
90.96795774669148,2.673545138633533,5,2.4465097876988744,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
90.884127594584,59.273859242511946,3,2.442724746901129,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
90.71967577060066,10.487910762344152,1,2.435343774145115,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
90.38420386243762,45.20630914994164,3,2.420464105828741,Low,Service quality has moderate impact on satisfaction,Long wait times are causing dissatisfaction
90.3530874756894,38.49156130144331,2,2.419095718789484,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
90.19486768928785,8.147718793647192,4,2.4121679606073534,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
90.061872194569,42.59689757043419,4,2.4063831327958307,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
89.83556255864282,49.975428233786765,1,2.396618415443945,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
89.73642149189229,27.92124342596432,3,2.3918949406862975,Low,Service quality has moderate impact on satisfaction,Wait time has moderate impact on satisfaction
89.69675886611779,18.51509266698789,3,2.390677502124651,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
89.56915261993969,30.24483114437787,1,2.3852474435171587,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
89.63506856013466,27.75634962783936,5,2.3847630383019176,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
89.30301782291738,5.993643987764175,1,2.3740176877565804,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
89.07257720783619,49.75238350759482,5,2.364395170403148,Low,"Service quality is good, but other factors are causing dissatisfaction",Long wait times are causing dissatisfaction
89.05679780744273,5.772071492753382,2,2.3637396255115473,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
91.07142380915398,25.23295860570025,4,2.360150607948604,Low,"Service quality is good, but other factors are causing dissatisfaction",Wait time has moderate impact on satisfaction
88.93909785381422,58.27164817228284,2,2.358863214330621,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
88.83253490332967,8.367503303125847,1,2.354468324515419,Low,Poor service quality is causing dissatisfaction,"Short wait times, but customers are dissatisfied"
88.72604786648208,54.95729342513062,1,2.3500953785993035,Low,Poor service quality is causing dissatisfaction,Long wait times are causing dissatisfaction
90.3911759441238,24.39445248319741,1,2.3474403747340635,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
88.65281100002984,2.436076712311881,5,2.3470986475656863,Low,"Service quality is good, but other factors are causing dissatisfaction","Short wait times, but customers are dissatisfied"
89.26542067423735,33.29199316820879,1,2.343387772897382,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
90.89865127929458,34.946325187323765,2,2.3424035031370694,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
88.80283941411918,23.01095568669073,2,2.3341633084792544,Low,Poor service quality is causing dissatisfaction,Wait time has moderate impact on satisfaction
88.0392886424122,15.259193610653067,3,2.3223277148115673,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
87.93335229596616,1.6627307649905698,3,2.3181087990482476,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
87.89740433190363,5.62711405499337,3,2.316680942766898,Low,Service quality has moderate impact on satisfaction,"Short wait times, but customers are dissatisfied"
